DGL,HADES
13.71678721,3.7058,9.337987795,3.4603
24.82666505,1.0604,13.67835397,1.0125
35.68304991,0.7617,18.07297472,0.7321
46.29063609,0.7088,23.11244987,0.7071
56.95768359,0.7029,27.67603488,0.7008
67.47138348,0.6907,32.71861029,0.6973
77.94439931,0.6886,37.62167394,0.6908
88.45653443,0.6886,41.95428945,0.696
99.1251467,0.6862,46.35046034,0.6881
109.9345884,0.6847,50.65982389,0.687
120.4733246,0.6861,55.38307237,0.6928
131.3907356,0.6843,61.0612014,0.6826
141.6853675,0.6817,65.94721361,0.6872
152.119264,0.6744,69.98065389,0.6797
162.6126219,0.6668,74.36442372,0.6826
173.7303236,0.6614,78.63038362,0.6794
184.028085,0.6566,83.15986574,0.6693
194.3461884,0.6559,92.89778728,0.6632
205.068003,0.6586,97.24125371,0.6483
215.4752984,0.6522,105.4739983,0.6635
225.9921278,0.6587,114.348497,0.6505
236.3149256,0.6507,118.0998134,0.6747
246.8380141,0.6468,127.2765876,0.6495
257.0763142,0.6413,131.4991439,0.6446
267.4257131,0.6539,135.3946225,0.6413
278.0630299,0.6386,139.2358466,0.637
288.6252377,0.6423,143.3762459,0.6541
299.0700877,0.6629,148.0266382,0.6505
309.4695592,0.6481,152.7808893,0.6372
319.8330411,0.6454,157.4095798,0.654
330.4437568,0.6482,166.7429172,0.6392
340.8432284,0.6293,171.6630323,0.6349
351.4523793,0.6517,176.1677123,0.6279
361.8471566,0.6542,180.4150706,0.6245
372.1355294,0.6295,185.1584708,0.6291
382.3957363,0.6268,189.0973531,0.6198
392.6997568,0.6541,193.398966,0.6238
403.1148761,0.645,197.1750846,0.612
413.4611454,0.6028,201.2302267,0.6279
424.0968975,0.6107,205.3287725,0.6326
434.8249711,0.6147,209.424218,0.6324
445.4200391,0.6098,213.8854944,0.6229
455.7600493,0.6132,223.8001308,0.6192
466.1157073,0.6249,228.3683662,0.6285
476.397821,0.6119,233.379939,0.6338
487.0288787,0.6125,238.5015711,0.6177
497.4909412,0.6035,242.7148265,0.6166
508.2299682,0.6082,247.6860959,0.6448
518.6622999,0.5958,256.1017559,0.6119
529.0101341,0.6105,260.2809085,0.6085
539.420559,0.6045,264.4073566,0.6204
549.7934295,0.6222,269.3755257,0.6045
560.2054192,0.6199,273.1888475,0.6195
570.3185376,0.6192,278.5212973,0.61
580.6319467,0.6075,287.9569434,0.6176
591.4085282,0.6123,300.6261622,0.608
602.0693167,0.6151,304.5402424,0.6244
613.1009559,0.6129,308.8465057,0.6117
623.7523557,0.6065,314.6160924,0.6056
633.9937854,0.6058,319.6354159,0.5963
644.2962411,0.6187,324.2811578,0.6051
654.5830491,0.6005,329.2431264,0.6101
664.9653082,0.6133,332.7572729,0.6073
675.2349037,0.6024,337.7300924,0.5996
686.1585738,0.6019,341.5217123,0.6066
696.5298794,0.6076,345.6466103,0.6113
706.9137033,0.5985,349.7885598,0.5949
717.3695066,0.6168,363.9598553,0.5728
727.592159,0.6186,368.6784534,0.5745
738.1840975,0.607,373.3567481,0.5687
748.5491441,0.6114,377.7250166,0.5707
758.8735066,0.5995,382.5257716,0.5651
769.4153724,0.5977,386.4708544,0.5488
780.1450108,0.6021,390.8964778,0.5734
790.5757778,0.6038,400.4483836,0.5662
800.6544712,0.5826,404.3702145,0.553
811.0007405,0.5841,408.7958379,0.5599
821.373611,0.5645,412.8959338,0.5427
831.7965541,0.5649,417.6997891,0.5492
842.0958803,0.5905,426.1836548,0.5494
852.8568141,0.5555,430.8588492,0.5381
863.3720787,0.5855,439.6108876,0.5397
873.7355606,0.5469,444.6937664,0.5477
884.4933648,0.5561,448.6853531,0.5425
894.772349,0.5473,457.6497594,0.5553
905.1843387,0.5467,462.6396304,0.5374
915.4492399,0.553,471.4025197,0.5525
925.8377581,0.5474,476.2048248,0.534
936.0322446,0.5457,481.6984883,0.524
946.8761113,0.5464,513.5955293,0.5439
957.2442874,0.5339,518.0692067,0.5159
967.6218522,0.5506,518.7435136,0.5257
978.0479249,0.5286,523.3396513,0.5278
988.3425568,0.5468,527.1421221,0.5472
998.4588047,0.5308,531.2515188,0.5233
1008.888007,0.5254,536.1344307,0.5251
1019.182639,0.5371,540.7352189,0.5339
1029.419374,0.5431,545.0104796,0.507
1040.169355,0.528,555.506415,0.5148
1050.554743,0.5281,561.1380402,0.5176
1061.265604,0.5419,566.7386626,0.5163
1071.610309,0.5405,570.9550184,0.5165
1082.106796,0.5394,575.5713078,0.52
1092.720641,0.5266,579.6450515,0.5119
1103.287544,0.5357,583.8614072,0.5029
1113.760559,0.5421,588.7117664,0.507
1124.363451,0.5082,602.5404831,0.5133
1134.946001,0.5262,612.3745127,0.5071
1145.264105,0.5283,616.8574909,0.4893
1155.699566,0.5383,621.6969992,0.5016
1165.937866,0.528,626.6450166,0.5033
1176.750437,0.514,640.8907185,0.5087
1187.594304,0.5289,645.7767307,0.4963
1197.993776,0.4993,654.4016583,0.514
1199.125105,0.5309,663.5241779,0.4703
1209.283602,0.5287,667.8722947,0.4767
1219.528161,0.5161,673.410912,0.494
1230.110711,0.5085,677.9636461,0.4953
1240.665095,0.5056,682.6140384,0.4799
1251.490184,0.5176,690.7816775,0.4846
1261.794205,0.5096,695.0042337,0.4768
1272.026246,0.5019,699.4872119,0.487
1282.176919,0.5003,704.4755328,0.4985
1292.665582,0.493,709.5072573,0.4898
1302.933613,0.4981,714.1374979,0.4822
1313.181302,0.5207,719.8450794,0.4704
1323.74351,0.5109,725.0008144,0.4724
1334.249386,0.5005,728.8497891,0.4973
1344.554971,0.5025,733.3467185,0.4759
1354.946619,0.5059,737.0840838,0.4768
1365.283499,0.498,741.5407097,0.4905
1375.988102,0.5114,746.415871,0.4832
1386.141904,0.4913,751.2894822,0.4805
1396.78235,0.4894,755.7476583,0.4736
1407.175563,0.4938,759.5160262,0.4852
1417.539045,0.5007,764.729116,0.5033
1427.777345,0.487,768.6990009,0.4791
1438.444392,0.4821,773.3850463,0.4707
1448.746848,0.4764,778.2152538,0.4641
1459.130672,0.503,782.4006069,0.4679
1469.473812,0.5012,786.6867185,0.459
1479.956216,0.4939,791.32781,0.4704
1490.272755,0.4864,796.0650097,0.4653
1500.756724,0.4846,800.5231858,0.4635
1511.484798,0.4887,809.7883174,0.4873
1521.975026,0.4927,814.1906888,0.4741
1532.293129,0.4687,818.602361,0.4986
1542.645658,0.4754,822.8435188,0.4884
1553.292363,0.4868,828.2999791,0.468
1563.749731,0.4793,832.3132677,0.481
1574.535702,0.4807,836.4397159,0.4834
1584.833463,0.4773,856.4426034,0.4506
1595.054551,0.47,860.9488336,0.4721
1605.402385,0.4728,870.6573026,0.4728
1615.711099,0.4669,875.4379059,0.469
1625.891503,0.4759,879.9162337,0.4498
1636.305058,0.4815,884.3325563,0.472
1646.663845,0.4724,888.9813985,0.4742
1657.213535,0.4643,893.3403662,0.4654
1667.647431,0.4677,898.6263122,0.4748
1678.27223,0.4642,903.0162826,0.4714
1688.452633,0.4741,907.4171038,0.4937
1698.753524,0.4698,912.1527533,0.4836
1708.941752,0.4676,916.2807516,0.487
1719.344353,0.4638,920.8024831,0.4759
1729.773555,0.4624,925.1723017,0.4701
1740.086964,0.4798,930.1745737,0.4816
1750.987163,0.4592,934.8327167,0.457
1761.402282,0.4917,939.3234456,0.4678
1771.662489,0.4762,943.7227167,0.4534
1782.143329,0.4866,948.9249556,0.46
1792.459867,0.4782,953.6993584,0.4709
1802.67939,0.4675,958.7977385,0.4694
1812.91769,0.4727,962.904035,0.5099
1823.174768,0.4566,967.5668283,0.4505
1833.907536,0.4783,971.6204203,0.4561
1844.505733,0.4592,976.038293,0.4596
1854.884863,0.4692,980.3461064,0.4732
1865.201401,0.4602,985.3731806,0.4491
1875.511681,0.4705,989.112096,0.4751
1886.012863,0.4613,993.4819146,0.4574
1896.23395,0.4691,997.7447743,0.4785
1906.936987,0.4581,1002.697442,0.4655
1917.701051,0.4602,1007.792722,0.4638
1927.817299,0.4526,1012.15014,0.4669
1938.254325,0.468,1017.508942,0.4451
1949.059072,0.453,1021.672593,0.4637
1959.311455,0.4587,1027.079449,0.4696
1969.618605,0.4462,1035.791184,0.4522
1979.799009,0.4677,1044.309153,0.4622
1990.021661,0.4616,1044.955557,0.4756
2000.687144,0.4517,1049.791965,0.446
2011.186761,0.4784,1054.526065,0.4431
2021.259195,0.4544,1059.399676,0.4613
2031.758812,0.4521,1064.381796,0.4426
2041.906356,0.47,1077.026213,0.4532
2052.471693,0.4537,1082.518326,0.4435
2062.709993,0.4666,1091.960173,0.4612
2072.951423,0.4489,1097.559245,0.4555
2083.033246,0.4531,1102.077876,0.4509
2093.357608,0.4724,1106.73912,0.4571
2103.519234,0.4702,1111.440666,0.4544
2113.827949,0.4545,1116.444488,0.4444
2124.050602,0.4545,1127.13264,0.4558
2134.426602,0.4553,1130.932011,0.4543
2144.796343,0.4771,1134.689528,0.4463
2154.98144,0.4534,1139.493383,0.4567
2165.354311,0.4502,1143.981011,0.4572
2175.603564,0.4789,1148.198917,0.4579
2186.042155,0.4795,1152.534633,0.453
2196.294538,0.4511,1157.087367,0.4541
2206.398268,0.4423,1161.075854,0.4454
2216.966735,0.4762,1165.386767,0.44
2227.004744,0.4652,1170.055761,0.4427
2237.443335,0.4945,1174.577493,0.4434
2247.963294,0.4661,1178.920959,0.4435
2258.173428,0.4592,1183.521747,0.4556
2268.463366,0.4622,1191.931207,0.4879
2278.748609,0.4874,1196.5971,0.4473
2289.011946,0.4636,1200.455376,0.4476
2299.187655,0.4649,1214.380201,0.4737
2309.313291,0.4657,1220.362155,0.4559
2319.465529,0.4525,1225.40008,0.4478
2330.04182,0.461,1235.328668,0.4424
2340.503882,0.4745,1243.358345,0.454
2351.113033,0.4512,1248.335815,0.4424
2361.44522,0.472,1253.02031,0.4455
2371.750805,0.449,1267.292365,0.4476
2382.187831,0.4566,1271.654433,0.4611
2383.258135,0.4937,1275.734377,0.4583
