0.004464285913854837, 0.001201667313397339
0.008928571827709675, 0.0034673108938652383
0.013392857275903225, 0.0065465833844459195
0.01785714365541935, 0.009938790071223825
0.0223214291036129, 0.013493722540024285
0.02678571455180645, 0.01756186709058819
0.03125, 0.021755185319630988
0.0357142873108387, 0.025973538284369563
0.0401785708963871, 0.030329582295434917
0.0446428582072258, 0.0348733868242186
0.0491071417927742, 0.040093129216788294
0.0535714291036129, 0.046351813140732764
0.0580357126891613, 0.05180938552241234
0.0625, 0.05806806944635681
0.0669642835855484, 0.06448947915232384
0.0714285746216774, 0.0709859930653782
0.0758928582072258, 0.07824606641715379
0.0803571417927742, 0.08600683448284493
0.0848214253783226, 0.09400543253764597
0.0892857164144516, 0.10177871797118501
0.09375, 0.10982738549737761
0.0982142835855484, 0.1183266782660942
0.1026785746216774, 0.12683848840265868
0.1071428582072258, 0.1363391705992064
0.1116071417927742, 0.1455895054387963
0.1160714253783226, 0.15565346918849904
0.1205357164144516, 0.16674385710172865
0.125, 0.17683285558712714
0.1294642835855484, 0.18689681933682983
0.1339285671710968, 0.19761168621462277
0.1383928507566452, 0.20919025147392004
0.1428571492433548, 0.2202055351800623
0.1473214328289032, 0.23173403096796802
0.1517857164144516, 0.2438758777804203
0.15625, 0.255967655121481
0.1607142835855484, 0.26851005770506575
0.1651785671710968, 0.2810149081851068
0.1696428507566452, 0.2936699670793225
0.1741071492433548, 0.30671306437682283
0.1785714328289032, 0.3194557448459738
0.1830357164144516, 0.33217339057942896
0.1875, 0.3458298389014758
0.1919642835855484, 0.3597616693161762
0.1964285671710968, 0.3734556697417667
0.2008928507566452, 0.38666149282128953
0.2053571492433548, 0.40033045851118426
0.2098214328289032, 0.413886767890448
0.2142857164144516, 0.42716769517705816
0.21875, 0.44056127877429935
0.2232142835855484, 0.4536544455431912
0.2276785671710968, 0.46672257757638724
0.2321428507566452, 0.48019126538071577
0.2366071492433548, 0.4931842932068245
0.2410714328289032, 0.5061898384007811
0.2455357164144516, 0.5186821715129744
0.25, 0.5311244351537759
0.2544642984867096, 0.5435416640588818
0.2589285671710968, 0.5553079898358975
0.2633928656578064, 0.567650114533916
0.2678571343421936, 0.5788281240220808
0.2723214328289032, 0.5906945887418795
0.2767857015132904, 0.6016097335052387
0.28125, 0.612962986143274
0.2857142984867096, 0.6241785477349825
0.2901785671710968, 0.634718171462905
0.2946428656578064, 0.6446945136376725
0.2991071343421936, 0.6549587552729415
0.3035714328289032, 0.6640964338019004
0.3080357015132904, 0.6732215949630115
0.3125, 0.682734794527407
0.3169642984867096, 0.6921478551490196
0.3214285671710968, 0.7009600821139333
0.3258928656578064, 0.7100101390679571
0.3303571343421936, 0.7185970534116088
